C420,C432,C450,C525a
1.08976962890439,1.07157239051331,1.12240340401031,1.22380990685046
1.08611065337788,1.12066383914992,1.09241759086708,1.26440488464395
1.10641696063435,1.13422654944293,0.966237686138456,1.24315517673766
1.22748883962051,1.08288487471459,1.01894642495611,1.1630850644598
1.04472843412531,1.14147468357821,1.0151177314394,1.31493769523102
1.0611946588576,1.21108333145748,1.09341904487759,1.27075123197152
1.0656712003508,1.11178576195334,1.29148514457782,1.06088091004722
1.07861530919016,1.13256115606442,1.01771524630165,1.21943594274441
1.11937407588554,1.05321239450217,1.07787455509588,1.26519693955415
1.14636520527885,1.07500646890889,1.10787103479659,1.23722441959337
1.03904873831524,1.15611880183377,1.11925859401079,1.25948541610075
1.09935861511492,1.08818199068964,1.00948901662384,1.26149925459909
1.07832599793968,1.1792078976526,1.05797272576707,1.21861004000598
1.07851320860798,1.14540191456351,1.05874519976374,1.22431590705998
1.13540743759635,0.998449969610749,0.986181948072648,1.16463413699979
1.02893154473043,1.07407547807929,1.21517309424075,1.16159730164351
1.11431312685988,1.15653415924158,1.04441855809505,1.05837208385085
1.03272011008453,1.17329500606469,1.35428470447395,1.34203243399641
1.03722067348967,1.07999656893655,1.24492917841444,1.29830545870607
1.15412299695229,1.17806687155815,1.30559900813214,1.31490995462178
1.04286324847936,1.0526227515366,1.35754825389773,1.23543847502169
1.13988414334119,1.04368475918419,1.10608543049554,1.27803237124814
1.06136674853158,1.06045315562924,1.36084600807174,1.25989706183079
1.08390784815653,1.08952682678394,1.18642864586115,1.10978312705339
1.04722539905082,1.17636846133393,1.26727463496089,1.2323981231469
1.06146149809074,1.0722710811416,0.965067353938295,1.31636065857588
1.12408339992104,1.15884730579801,1.10525406293259,0.990852411834328
1.25661331778292,1.16551102137505,1.33838448026641,1.23781910275801
1.06355624872208,1.17065295689271,1.0822033767615,1.2131104105242
1.08927109895788,1.13147592119428,1.14922759696484,1.11769013782273
1.08379118676708,1.11443772948628,1.07749998521408,1.25943374633761
1.06910713985475,1.11981707334514,0.968179047594254,1.23510739744979
1.13200210605437,1.06968799769889,1.1238533893202,1.31112095980749
1.08585864257633,1.06429208185283,1.13795472988785,1.22445213702174
1.14833268126173,1.1697926309555,1.31368218503139,1.01366615396159
1.02585871144442,1.13500967364671,1.15274553238826,1.24453115024469
1.03702464950367,0.985359976156877,1.01407597773021,1.21100437779844
1.05483460886042,1.10697938660265,1.12261597264083,1.09258599116129
1.1454148283681,1.17095475809067,1.2123963580982,1.20123565427252
1.10856582462853,1.14953098383252,1.05204546822498,1.23368436319936
1.20642778280683,1.15754562332986,1.13088816199572,1.24935230522158
1.19978862639971,1.06335285367426,1.08507756493826,1.23618718564805
1.03510032161652,1.07509889639013,1.07953471198695,1.23080052242198
1.13754417579494,1.06728218651771,1.22403933184736,1.12440514545248
1.08012788725312,1.18023784038398,0.984984791605871,1.28682853566174
1.29442857797101,1.09271067963584,1.22121947158874,1.22377684728935
1.26161735040442,1.1808282400511,1.25314756754247,1.23372756113659
1.01178506958407,1.12863934083573,1.0034412719417,1.13707936113846
1.08022538281289,1.12684714959681,1.24062583140928,1.15411377273056
1.0867903631234,1.15241179178841,1.11573254624157,1.1571950928139
1.09357178801161,1.0467559849185,1.14221146038103,1.10605844538003
1.14486636575328,1.10731539552336,0.99653093638876,1.20692637435226
0.9953745014602,1.11630244289647,1.1805378096443,1.11194585041495
1.06020557407675,1.12425953269514,1.09129524346381,1.20135793393357
1.11359629440558,1.1004407167862,0.973932231748331,1.21139223503217
1.12832641168868,1.07211555223881,1.24967792573611,1.12625332139317
1.07119319825517,1.09415251461147,1.15334552410442,1.14947194677393
1.0993166855396,1.08626026646595,1.09882926489357,1.0893561499076
1.17128968602399,1.08202254929496,0.974353485752082,1.23700973891876
1.04654090354819,0.97142378431816,1.22871535772015,1.26223311255093
1.09103455231209,1.15964392244392,1.15164928594381,1.37241123080351
1.13034828966497,1.14831134107226,1.15649536275661,1.24992222590598
1.33055485715013,1.08405088519142,1.35786298361451,1.26217798781985
1.04530677553043,1.12309694648311,1.06072440402915,1.09013448324087
1.32586738777062,1.1472172259758,1.17779466846996,1.2406605283572
1.19679046787616,1.16114629802731,1.28711614297961,1.0470025106891
1.1224226183315,1.0289961187482,1.15005077256515,1.18642238887952
1.10007751433446,1.03568293501059,1.18472497600153,1.09448718400809
1.10911466050196,1.12923681182779,1.00992707343626,1.33189398469077
1.05423595336534,1.24014365172589,1.22415125227777,1.08337982970385
1.08304887720555,1.11808916391466,1.08464866417657,1.32444771578785
1.12118859428225,1.11834844266564,1.26847667885291,1.26273482721146
1.31844685207715,1.17925657605701,0.975661968414625,1.05088577300623
1.23195467122804,1.07036514064661,0.986988523136307,1.18645947850351
1.09405936678187,1.16491358872925,1.36698002150191,1.17179201565638
1.07246877800996,1.05022953774539,1.39215598645926,1.34440788449019
1.03807216177765,1.14024022896545,1.35476649520688,1.13533216821429
1.26299007407208,1.09595801719187,1.20300147593555,1.23042205598257
1.3453219583826,1.16113690417249,1.21199778352341,1.08942401523127
1.04717895163181,1.05234183196465,1.36955780577558,1.2665983029429
1.2030175938644,1.08698427107121,0.991179742589556,1.29329604692949
1.14681664869743,1.07019683969392,1.04942230392615,1.22235425568419
1.16465157809819,1.15750097647035,1.09103963937161,1.17047781234739
1.23153427548498,1.1999953140961,1.09030194396218,1.2119082113019
1.15781253919133,0.998970959691893,1.12643336080551,1.24148690020645
1.12979888571117,1.08693735037572,1.04429342390128,1.28472284813735
1.3094223577139,1.06184530545679,1.13868578917199,1.17705038666562
1.23849324251733,1.18148978992517,1.0305356446317,0.977934733645912
1.23309968690239,1.06143212875116,1.35889837164572,1.24394823256369
1.11625940544099,1.10743279529917,1.35411054059354,1.12327780498673
1.00638746141848,1.12690183606335,1.14053784305311,1.23735001467214
1.24428261475433,1.06010545051586,1.31433988126672,1.24093918769381
1.16267600822881,1.11270734944624,1.05825067594917,1.25283981757354
0.997885883763674,1.10855386803175,0.993078994200217,1.01199025212142
1.13701398267895,1.07110259149336,1.10370306771896,1.33017983328258
1.0876978749047,1.01205465982279,1.19685767815607,1.32132687040199
1.36480804451449,1.06861497559334,1.39916164816054,1.284624801575
1.12517274028955,1.03554086366699,1.18964984524205,1.32576150951853
1.03378262711967,1.00018056155915,1.14896550003736,0.937710913538389
1.31907726063261,1.17167124566697,1.12060632729365,1.18407960400171
1.09392996938268,1.04449832499898,1.27322774919562,1.2504950213168
1.11465509374288,1.06196544649983,1.04040154479027,1.13837418052364
1.01531501520388,1.0778720080181,1.3818013557508,1.24812719607807
1.10999244281159,1.12485636407896,1.14858356278762,1.17796281682765
1.10315916334712,1.15275082280072,0.974920826565767,1.24187041844574
1.07818849680706,1.17047729147407,1.20561093324122,1.08704883560797
1.00483433393422,1.06870965438325,1.10081552456494,1.17273432137478
1.12760753821147,1.1298262815816,1.13157818139867,1.2665951349314
1.07107068905634,1.16810204845471,0.998434305374209,1.18362580774034
1.05984092429733,1.1033715637402,0.990513770434524,1.04730108820807
1.08636427378975,1.08857572245117,1.07748676306542,1.07748265583293
1.27854975090029,1.12154250528315,1.11576306157247,1.25640489536729
1.14866450807355,1.10615747504332,0.978416261558648,1.24538455131908
1.19953451917924,1.10064550733319,1.17375316932106,1.1982526843268
0.977766005970161,1.16618609429863,1.02883357612038,1.24978881184614
1.32702434655757,1.12443159259713,1.1171024487373,1.30491488914936
1.08356749421835,1.18538244600727,1.08277251314641,1.06639214643909
1.18735429334293,1.23805568546706,1.06237134492531,1.18761403263357
1.04694922576764,1.1369485329982,1.04429630681969,1.14577196478666
1.09451272034927,1.18313848676677,1.24572043133463,1.02702384385152
1.04406369356304,1.0638289216956,1.07392012142489,1.22154241241303
1.34919612971049,1.21177885981985,1.10027138909198,1.31074018483796
1.17396119272243,1.05705877699134,1.16949965733597,1.10575075053541
1.13663184844716,1.039070151061,1.06473680666202,1.2840769434487
1.14063535516184,0.99420029911349,1.36509750938557,1.10885692977072
1.03041263377348,1.08224955340551,1.27157909991744,1.29008627915794
1.12346760227332,1.07702813217321,1.12716259652116,1.17810169474913
1.29589534231814,1.03997463398479,1.09393843919419,1.26851594433063
1.26816398165691,1.12533927639945,1.37311967417289,1.29852633599578
1.10464299463301,1.15624003696976,1.06443327406851,1.18565211967257
1.02893319795914,1.06385224528327,1.19888432432388,1.32952002533281
1.37364863453151,1.07189489219763,1.00810544477194,0.94883992844654
1.31718734312762,1.05346720299967,1.13663895665233,1.3538489995109
1.35891054129324,1.08705095388597,1.10051160264437,0.940942935198005
1.16303207134156,1.10363219902876,1.00773181042973,1.36602332933887
1.1693467380416,1.0849249133086,1.3297872442615,1.23608022906605
1.17242421552639,1.07714130848986,1.09260192109624,1.36591876706266
1.10850824705141,1.13020976164091,0.983737103533526,1.52463334570396
1.11634099719205,0.985403814068386,1.42265732599936,1.04186562504801
1.04996063566136,1.06067031668764,1.39016511000229,1.04772153729732
1.33902044052802,1.16214426214143,1.12002599323374,1.26980955638602
1.05901451695588,1.1033214953519,1.01488173460423,1.32390448677907
1.07822937893833,1.12702434086317,1.14547262023974,1.19449985777504
1.17099164552462,1.058323817193,1.021001386897,1.24341834540197
1.21307138607627,1.158691575026,1.18530138877413,1.22773640809769
1.30706704873614,1.0474751240669,1.12220227757954,1.11926251061407
1.08750261044246,1.11948886598316,1.03922707754773,1.30975293102738
1.35218379121073,1.1687897584951,1.21160934895238,1.02797819278055
1.12344533798274,1.14904250617186,1.08072127127303,1.27378423843879
1.08071467852813,1.12021160467459,1.33894524790429,0.99818041685014
1.11414102371569,1.10304743803797,1.00731980969515,0.938405074862822
1.01545571897132,1.08773377351764,1.29278927489766,1.26830848886103
1.01022763657075,1.09204926814885,1.06836238882852,1.34473473711133
1.07211238064821,1.08510032590177,1.34596813272317,1.18848995167216
1.10600485849148,1.05866229131039,1.04761639394392,1.27790058974832
1.11596551800871,1.03690401629277,1.16168901070832,1.17911817956727
1.32853845133993,1.0927734269589,1.18787007366594,1.28568516908395
1.28255238696604,1.13220228685529,1.16275779465068,1.32988101979027
1.06920197809902,1.1039641420199,1.03915949968206,1.35779557100904
1.08611391169745,1.15786136620372,1.10486954299621,1.21576038523951
1.36351736397733,1.06169582535246,1.02340156041998,1.40320057026205
1.12480045368849,1.19347926965485,1.38523374006712,1.26097941492998
1.2416053735217,1.04321007934909,1.15554902834608,1.07831429080659
1.14846994496736,1.22860927122485,1.13447180486502,1.27900332102323
1.1148149340736,1.17604720042945,1.00193305450541,1.06440397877039
1.23367902704266,1.02021195014664,1.20697685945286,1.26934336245708
1.25749504587697,1.22277236596042,1.36972099282715,1.25196596880543
1.11954406098137,1.19739399584541,1.02159127116239,1.19542863577247
1.20654469520542,1.17905436971054,1.12759675719866,1.27631338197222
1.09878971277205,1.18160900884623,1.21365910046302,1.32981391235088
1.05436452238544,1.10640098728421,1.12778406029267,1.32957708294905
1.06172964674875,1.16368326962337,1.41038408350698,1.20436470981409
1.02603589591517,1.1909894338662,1.11423546994213,1.27488818691325
1.03922727552478,1.15304638147577,1.10773610747489,1.24469612426126
1.17768706368931,1.09505541933187,1.34697269416162,1.18355293436315
1.32279149373514,1.03546054779246,1.11220957384281,1.05352005751897
1.16410063077657,1.06326958790969,1.00068127638581,1.12554408184537
1.00499749703005,1.13242805915965,1.08180657927453,1.18715526367318
1.01528623367719,1.06794211173673,1.1270987408804,1.2669720733812
1.29977646407165,1.16163229036715,1.07980851146834,1.31965262082084
1.09395966687582,1.08033364942583,1.15014291983859,1.12120149855205
1.04941704293947,1.01860969955301,1.06571805455531,1.23422663606018
1.27325376894979,1.1550491179552,0.990017022478969,1.23845984949348
1.22496061635099,1.15332792140028,1.28896544691019,1.22600266503804
1.23968730181408,1.20999767461047,1.14391323867155,1.21779602860503
1.33351881080303,1.09716772998567,1.18713065471532,1.0056764424916
1.09471640959675,0.97142606106504,1.13879251381688,1.25704071590396
1.15461855993863,1.01982088090932,1.03730935819803,1.06934754283206
1.07824905850891,1.05696566846362,1.39164792634148,1.39004950889504
1.36670877801549,1.10858046503521,1.10805089447337,1.24240048973131
1.31052624005794,1.12802565631182,1.0224183638252,1.15150865505105
1.30381326973234,1.05316792970231,1.19905170369067,1.38535311515354
1.05473020439439,1.15338124128184,1.19710246760944,1.31167360204822
1.3278418725925,1.22133023070195,1.12238032592035,1.36871062173895
1.37214914296943,1.07724719696645,1.20510265871789,1.3652666323475
1.30314840398894,1.16998614150036,1.2878218379753,0.995677219667007
1.1619679254392,0.990179329116057,1.01999147171802,1.22947559520203
1.30097852460593,1.07637436875929,1.39953431659781,0.985617816650345
1.30983717262037,1.22932249517667,1.08356610065226,1.1441223574132
1.1434769010367,1.11330907888394,1.33689567731325,1.37843953400705
1.33022529025992,1.12104450848713,1.36467587285194,1.27790983416396
1.04165845292601,1.08623437979117,1.43345966127922,1.25911610109639
1.0647766487154,1.08060226612011,1.08230199308699,1.26591347281714
1.10917208105042,1.23607862430274,1.13908673525151,1.30998843188165
1.13397852894225,1.1077618267898,1.04943998406375,1.34887522144564
1.16902271457095,1.00027363256316,0.980837167191207,1.29114418189313
1.36722348230338,0.9969586058161,0.974214261062508,1.19978373192522
1.07850742878713,1.13992276677581,1.04453264899074,1.32295116313102
1.23696544732871,1.12373678667517,1.00949468614229,1.23071166307601
1.00860037194677,1.16837872365176,1.11442266018054,1.25940501483096
1.36495505203666,1.17944212871027,1.02530756288314,0.987782302205927
1.31486016191302,1.12870592377098,1.1022306014699,1.33927384440824
1.10044351449604,1.10813914700187,1.16955570515918,1.0789234962952
1.01631989006519,1.14796271198235,1.34615503121668,1.17214795650829
1.09101630833793,1.08288305135125,1.26414726314674,1.03627514585631
1.08101807262955,1.05525091548145,1.07893313718319,1.1882747258736
1.14384997070714,1.06509631077009,1.24660404421212,0.984680784040069
0.984135470239275,1.05481008693991,1.16368838622225,1.28672497890128
1.23522710099131,1.09627091897264,1.15161713043558,1.2752246668158
1.31471883734755,1.06165656999522,1.11506089316038,1.37702507276459
1.08628699844402,1.13107496316461,1.12197431145048,1.13685201724692
1.32046605179143,1.18856428026163,1.3381918881627,1.20012377660105
1.24749032080441,1.131226209914,1.03921493967899,1.11370499513346
1.10004263728325,1.16383404544783,1.30048770073676,1.21462533119242
1.29601278458997,1.10343538816101,1.26987467226281,0.973181928225455
1.19415135211293,1.01526615709728,1.24036480873491,1.41070688768259
1.09800212590063,1.18643166200135,1.12852434354661,1.28427022380883
1.11294253655027,1.16036381264507,1.09222499593656,1.34160453205458
1.26245748042185,1.08340776281728,1.19186151495991,1.41012537896526
1.04214608713003,1.05373950574174,1.13426792563306,1.28180499018195
1.21511328764032,1.05185935947008,1.08027449654219,1.19141280592052
1.03837643733507,1.20190559576266,1.02347591327775,1.27014604279571
1.35065022663044,1.16962927366948,1.13396370610365,1.22358697535381
1.04907856157139,1.20515510185687,1.22599005291944,1.04647070556704
1.19676365250302,1.19384477937965,0.95944332170373,1.20469449505866
1.32687003558124,1.06300617464126,0.979689649247336,1.28688664858203
1.05147173440493,1.00341500752347,1.0688006184143,1.35805459571226
1.05716982482466,1.06328677390213,1.34980966017768,1.28392928744306
1.36560249552094,1.06701208071293,1.01335393911181,1.20760671695566
1.30676342197561,1.16741318594018,1.01338531729873,1.20615762387656
1.05440444615619,1.23572496581559,1.01584816337992,1.406435223077
1.01014570077586,1.07754962234514,1.10917693346778,1.02010413693055
1.19647520762567,1.12470914796123,1.07082601164757,1.50678086229364
1.20648065242786,1.04988504873569,1.08376024365028,1.55705733908897
1.28174554424435,1.1472764683045,0.98538960828715,1.19513289913171
1.28001164760625,1.143900302967,1.04594874735461,1.03209093534824
1.2299455877916,1.05210386931162,1.26751316479965,1.38190332594989
1.1195723953665,1.1305863062538,1.40826822544985,1.39073630956705
1.21891165063969,1.04535047807821,1.34224216666827,1.23909789391877
1.39523480135247,1.20974032735921,1.18137209236995,1.02254076309874
1.29332803086947,1.17889991883644,1.35451589946407,1.23192064210554
1.29735224670962,1.0447653057213,1.20879266320957,1.35265095417096
1.23585228963902,1.10761234901653,1.17260784770028,1.06518198909463
1.09483105505869,1.13702836454927,1.10405053999351,1.23186677014588
1.37288568623638,1.01074932604438,1.15286742450932,1.11226834195607
1.11499191422899,1.04743167775257,1.03223614293664,1.36378001495789
1.09174557520338,1.11321513793528,1.44026246247287,1.22604955789462
1.3634022515888,1.13588224050294,1.10450235477702,1.21780166590308
1.33204984412436,1.14373670591308,1.15331311675399,1.34764702059001
1.05269880925654,1.04855955733964,1.36205618203291,0.957772060725521
1.21062716326148,1.08450644589397,1.0080496064215,1.20727797974582
1.36076178943,0.997364821391599,1.32237590103078,1.18512597864508
1.0646167369698,1.08202123431838,1.06037200032123,1.12102922775363
1.24751488188042,1.04913189222922,1.15168378135746,1.29215363136683
1.07718384392211,1.17566159898266,1.07346387297237,1.18730045012593
1.04743478317025,1.19815384144212,1.07325546291342,1.39914888672926
1.02753865719997,1.02956376055907,1.46706929106998,1.4995075925102
1.2986352805841,1.19898873985094,1.19805661797794,1.16623448196434
1.07249672592288,1.01336017401062,1.10695282073508,0.994446209117805
1.26219812759715,1.26584997555349,1.03983380528098,1.16703880378814
1.06471705462941,1.17584194169852,1.14694706899233,1.25115959082308
1.27918472025539,1.10054457003377,1.44996915507721,1.19667303852889
1.33050124242552,1.21254281051778,1.0246033971485,1.24912021486559
1.0156611985303,1.13024226992704,1.07260290761459,1.30690646048229
1.07601939781156,1.17412986772803,1.0030916866483,1.08439284696438
1.3708569878443,1.19485465676618,1.43466234999609,0.991618445582864
1.2151798557952,1.1202240183303,1.26482775008233,1.34305695776364
1.15537820638793,1.21666554902621,1.22742468109975,1.0069296767119
1.34482059182167,1.11610527656908,1.08002933217311,1.32600169391673
1.15321579318825,1.05537156495426,1.09662578027813,1.43302094197445
1.11539149142746,1.07484871087016,1.23566629597322,1.24579142619902
1.13550088006471,1.12439874549515,1.06702817295126,0.998177074748738
1.13981474204052,1.20689153851831,1.08265637383623,1.27385383527505
1.30413127110438,1.12776351927082,1.09204662789119,1.08252842751268
1.23651183814736,1.05785176353406,1.18291844681491,1.09403725329927
1.16295900245176,1.05687265668041,1.1326596806868,1.06036159793899
1.09166762757983,1.05373415399386,1.14718183679213,1.2808275206822
1.28519174680608,1.22720424403227,0.987874845178154,1.18632844788105
1.37596698702384,1.09894028052589,1.12410892933332,1.07551820553352
1.39684209788067,1.09440364916266,1.01075064965699,1.19961466429743
1.15246271730224,1.15184990886754,1.09028984028809,1.2754998334293
1.37172927479301,1.09360075962544,1.10474314092433,1.28059267590226
1.2570500450862,1.11755249650978,0.955152073068144,1.04378899921821
1.26111535433772,1.05084700127548,1.24792535380559,1.05982652335612
1.17039467980549,1.01604543884012,1.05782731210477,1.08749049055986
1.12606762424382,1.07833441920825,1.25208251341828,1.22053979592448
1.15793938941352,1.01980388584296,1.2784843193194,1.29378126437138
1.34639631222884,1.23434876867735,1.16001778647569,1.00708595834686
1.14384121322453,1.08688044348804,1.07801017524802,1.23130449602444
1.26552053326634,1.11418009093447,1.2803203579783,1.24144379135035
1.05490671677975,1.06196350025004,1.2734740077285,1.20403009504531
1.33400290800493,0.986707142264418,1.19343168252155,1.41314335334852
1.07022244331034,1.08618960693651,1.05776474374069,1.17541860845204
1.00270199263919,1.01612117671658,1.07991874171547,1.04611620015213
1.30104798622467,1.07696629626767,1.12991909174483,1.20604339256309
1.29430405443032,1.05050066901602,1.02158889629072,1.38981830799061
1.1035890949035,1.06608095768099,1.07207154627502,1.36040835639536
1.39531125455035,1.15647844558552,1.26157739552413,1.2126139201142
1.12241171062775,1.18699572573966,1.24964154374804,1.2075146288443
1.27953502671319,1.07189152293972,1.11969953597693,1.21706143345952
1.06542668929541,1.17986097742403,1.08544080613834,0.994836600094343
1.28123427170275,1.21041649884339,0.988987767720583,0.992287551301877
1.13690600288469,1.22076156703847,1.22078349539291,1.24134331369165
1.1739885804867,1.06109800488741,1.14660712764804,1.18309486425672
1.27945042225729,1.0688242265707,1.05783697366044,1.41226158108182
1.36563383076323,1.16362610687522,1.16035087345434,1.22998814767675
1.33956717076703,1.14099409886435,1.21232475216243,1.09020446249686
1.25364933936497,1.15113940400675,1.11473104964428,1.24236454668032
1.09981024243563,1.14812349088979,1.42277539470845,1.04238633144576
1.10071878340798,1.10330858901226,1.13493227612033,1.1507055228172
1.12758697219389,1.06294274531062,1.09313887921766,1.02251337809948
1.22827261820189,1.17654085467902,1.12117386182316,1.26581171791838
1.17578288830605,1.17461856336963,1.32092993369553,1.21419889582829
1.19778788042501,1.07203641294939,0.992018504498326,1.23189799537073
1.3536663082196,1.05205044445077,1.12529305379681,1.23890016715297
1.30797393023226,0.997142263036201,1.21511508097935,1.32774510453163
1.32746835977423,1.05516280191976,1.07559475533272,1.22616862005899
1.31887035698936,1.17111500406858,1.24989237149095,1.22537821555147
1.25898274814748,1.10708253418028,1.16706757901672,1.30136619063334
1.3522731398415,1.06677922501033,1.23360165374096,1.30288583650763
1.23311228540895,1.12024334315077,1.03422576640768,1.46017103321418
1.29085601875028,1.20090452396079,1.12586689133615,1.13868841000995
1.27055751909119,1.13908458709528,1.25024690025251,1.21662033615493
1.34629653312152,1.09118889908324,1.08732122884693,1.22448155936316
1.27556456860385,1.14092272477352,1.20716525873252,1.00488781031512
1.0989819278796,1.12110017491774,1.05873998216215,1.3175215620209
1.15437545579656,1.18509278429042,1.0922111748825,1.23334748787574
1.07879600535048,1.22206431064422,1.15428809670882,1.46965859920326
1.02918666881291,1.09840147053149,1.08298749950721,1.00787606628339
1.1293056922138,1.15193592952835,1.44472878381637,1.11815413282978
1.051833996138,1.04906904806962,1.18339286045666,1.30462732326716
1.2139604924078,1.26054610788022,0.949233619721667,1.28212445952518
1.28471762944386,1.08620336523954,1.15770616083975,1.25413397380314
1.34122636346039,1.08805465585148,0.98640662082123,1.12009135840329
1.21820211810868,0.989765700741341,1.15355916443278,1.22239329738731
1.34802468829309,1.07309155743045,1.3027958805305,1.26592759600718
1.30355181371248,1.16163430755185,1.16283423848297,1.22302561985995
1.32976798453927,1.01341660577981,1.04572561779499,1.37473686545486
1.30252207219412,1.0750805377317,1.06138580184316,0.960727990527532
1.2878491999919,1.07538263456775,1.26525527887975,1.44530378180667
1.15355807710291,1.11335809461948,0.976411880320279,1.24661776005157
1.14070716313109,1.03399583766088,1.05866525974702,1.17234757736897
1.11881629942126,0.999340117231784,1.09713960909547,1.23592112648906
